product_category,product_subcategory,brand,delivery_status,assembly_service_requested,payment_method,order_id,customer_id,product_price,shipping_cost,assembly_cost,total_amount,delivery_window_days,customer_rating,sales_amount
Outdoor,Lounge Chair,Target,Cancelled,False,Bank Transfer,48652,8433,1583.49,110.19,0.0,1693.68,5,4.9,1693.68
Outdoor,Lounge Chair,CB2,Pending,True,Debit Card,76263,8048,1477.66,0.0,29.77,1507.43,14,,1507.43
Office,Desk,HomeGoods,Pending,True,Credit Card,22999,2874,1002.63,112.61,32.52,1147.76,8,,1147.76
Bedroom,Mattress,HomeGoods,Pending,True,PayPal,95814,4522,2255.53,98.5,237.78,2591.81,4,4.3,2591.81
Living Room,Sofa,Wayfair,Pending,False,Apple Pay,66370,8398,1649.94,147.95,0.0,1797.89,12,3.9,1797.89
Office,Filing Cabinet,HomeGoods,Rescheduled,False,PayPal,39949,7779,808.97,143.53,0.0,952.5,4,3.1,952.5
Kitchen,Kitchen Island,IKEA,In Transit,True,PayPal,54424,8430,889.27,138.91,243.4,1271.58,11,3.8,1271.58
Outdoor,Garden Chair,Pottery Barn,In Transit,False,PayPal,62262,7815,924.25,100.76,0.0,1025.01,10,3.9,1025.01
Outdoor,Lounge Chair,West Elm,Rescheduled,False,Debit Card,22463,6120,1733.68,117.31,0.0,1850.99,13,4.9,1850.99
Dining Room,Dining Table,Pottery Barn,Delivered,True,Debit Card,65936,6120,1367.41,0.0,80.29,1447.7,2,4.8,1447.7
Bedroom,Wardrobe,Crate & Barrel,Pending,False,Cash on Delivery,97177,5176,284.09,26.36,0.0,310.45,6,1.7,310.45
Living Room,TV Stand,Crate & Barrel,Delivered,True,Debit Card,59060,3500,1190.43,62.07,188.67,1441.17,6,4.1,1441.17
Outdoor,Umbrella,World Market,Rescheduled,True,Cash on Delivery,72163,2099,1147.08,,269.85,1416.93,14,4.9,1416.93
Living Room,Ottoman,Crate & Barrel,Failed Delivery,True,Bank Transfer,21957,2398,296.53,32.91,95.55,424.99,3,3.8,424.99
Living Room,Coffee Table,Pottery Barn,Delivered,True,PayPal,22219,8075,1688.31,63.78,295.45,2047.54,13,2.0,2047.54
Kitchen,Bar Cart,,Failed Delivery,False,Cash on Delivery,22656,7105,487.51,52.93,0.0,540.4399999999999,6,2.0,540.4399999999999
Bedroom,Mattress,IKEA,Failed Delivery,False,Debit Card,27054,1982,2435.04,90.93,0.0,2525.97,14,3.7,2525.97
Living Room,Side Table,IKEA,Failed Delivery,False,Cash on Delivery,86869,6400,2054.37,58.48,0.0,2112.85,7,1.7,2112.85
Living Room,Side Table,Overstock,Cancelled,True,PayPal,97819,3002,2321.79,0.0,141.93,2463.72,11,4.5,2463.72
Dining Room,Dining Table,,Cancelled,True,Apple Pay,63845,6793,1671.31,111.04,216.93,1999.28,4,3.5,1999.28
Outdoor,Outdoor Table,Overstock,In Transit,True,Google Pay,97207,7929,1614.66,90.45,108.43,1813.54,9,3.9,1813.54
Kitchen,Kitchen Cabinet,Crate & Barrel,Rescheduled,False,PayPal,16743,5712,770.22,81.23,0.0,851.45,13,1.1,851.45
Bedroom,Dresser,Urban Outfitters,Pending,True,Apple Pay,88696,6119,2220.55,61.04,125.98,2407.57,9,1.2,2407.57
Dining Room,China Cabinet,Urban Outfitters,In Transit,True,Bank Transfer,56090,2697,1500.03,148.3,129.92,1778.25,11,3.9,1778.25
Office,Computer Table,Ashley Furniture,Pending,True,Credit Card,85748,9313,1127.27,0.0,145.43,1272.7,3,4.3,1272.7
Office,Desk,Wayfair,Rescheduled,False,Apple Pay,37884,3535,756.28,86.93,0.0,843.21,10,4.1,843.21
Outdoor,Lounge Chair,Pottery Barn,Cancelled,False,Apple Pay,96079,8900,1794.24,144.78,0.0,1939.02,14,3.0,1939.02
Bedroom,Chest of Drawers,West Elm,Rescheduled,False,PayPal,39392,2773,1612.58,119.45,0.0,1732.03,8,,1732.03
Living Room,Ottoman,Ashley Furniture,Delivered,False,PayPal,55890,7022,2160.33,0.0,0.0,2160.33,10,3.1,2160.33
Dining Room,Bar Stool,Wayfair,Delivered,True,Debit Card,25058,5564,658.56,0.0,89.19,747.75,7,,747.75
Bedroom,Chest of Drawers,World Market,Delivered,False,Google Pay,85248,4705,1543.06,0.0,0.0,1543.06,2,2.7,1543.06
Office,Bookshelf,West Elm,Cancelled,True,PayPal,66244,1430,1189.52,122.0,75.24,1386.76,8,3.7,1386.76
Living Room,Ottoman,Pottery Barn,Cancelled,False,PayPal,89822,5381,1728.36,73.28,0.0,1801.64,6,4.8,1801.64
Outdoor,Patio Set,Ashley Furniture,In Transit,False,Google Pay,13794,3955,1578.82,107.2,0.0,1686.02,9,3.6,1686.02
Kitchen,Kitchen Island,CB2,In Transit,True,Cash on Delivery,45818,6062,2406.04,125.06,41.46,2572.56,9,1.1,2572.56
Outdoor,Umbrella,IKEA,Delivered,False,Apple Pay,54541,6751,882.98,110.69,0.0,993.67,10,,993.67
Bedroom,Nightstand,Ashley Furniture,Rescheduled,False,Debit Card,10800,3972,218.56,64.59,0.0,283.15,5,,283.15
Dining Room,Dining Chair,Target,In Transit,True,Credit Card,28776,7566,447.07,82.62,195.22,724.9100000000001,11,3.5,724.9100000000001
Outdoor,Patio Set,Ashley Furniture,Pending,True,Debit Card,19120,3324,641.74,0.0,283.95,925.69,5,4.3,925.69
Bedroom,Wardrobe,Crate & Barrel,Failed Delivery,False,Credit Card,92991,1502,1820.18,,0.0,1945.42,2,2.3,1945.42
Office,Office Chair,Crate & Barrel,Cancelled,True,Cash on Delivery,22026,9691,658.64,0.0,155.41,814.05,10,2.0,814.05
Bedroom,Dresser,HomeGoods,Rescheduled,True,Apple Pay,38197,7163,1769.5,134.63,68.67,1972.8,3,3.2,1972.8
Living Room,Sofa,Urban Outfitters,Failed Delivery,True,PayPal,65028,8432,2069.08,112.07,26.5,2207.65,8,2.0,2207.65
Outdoor,Garden Chair,West Elm,Cancelled,True,Google Pay,54681,3578,1115.51,54.55,108.97,1279.03,12,,1279.03
Dining Room,Buffet,Pottery Barn,Delivered,False,Debit Card,58503,6105,500.62,130.21,0.0,630.83,11,4.0,630.83
Outdoor,Outdoor Table,IKEA,Cancelled,True,Debit Card,52517,2391,713.69,109.95,82.32,905.96,1,1.0,905.96
Office,Computer Table,Ashley Furniture,Delivered,True,Cash on Delivery,16895,3549,1351.28,126.25,38.47,1516.0,14,2.8,1516.0
Office,Computer Table,IKEA,Delivered,True,Bank Transfer,30632,1815,588.31,0.0,36.57,624.88,4,1.9,624.88
Outdoor,Outdoor Table,Pottery Barn,Delivered,False,Credit Card,98338,2336,465.99,86.22,0.0,552.21,13,1.9,552.21
Dining Room,Buffet,Crate & Barrel,In Transit,True,Bank Transfer,45665,8259,1818.56,70.91,166.64,2056.11,5,3.0,2056.11
Outdoor,Umbrella,Overstock,Delivered,True,Debit Card,96761,7947,1259.09,67.55,28.19,1354.83,10,4.5,1354.83
Outdoor,Patio Set,HomeGoods,Cancelled,False,Bank Transfer,73656,8242,1786.72,103.29,0.0,1890.01,11,2.8,1890.01
Outdoor,Patio Set,Crate & Barrel,Failed Delivery,False,Apple Pay,64287,5475,1558.87,134.43,0.0,1693.3,5,,1693.3
Dining Room,China Cabinet,HomeGoods,In Transit,False,PayPal,38255,9394,1542.14,72.45,0.0,1614.59,7,2.3,1614.59
Living Room,Ottoman,Target,Delivered,False,Credit Card,24918,6655,2057.65,72.56,0.0,2130.21,2,1.8,2130.21
Outdoor,Patio Set,CB2,Delivered,True,Cash on Delivery,66349,2816,195.99,57.4,184.05,437.4400000000001,4,,437.4400000000001
Living Room,TV Stand,IKEA,Pending,True,Apple Pay,47125,8972,1395.25,0.0,264.61,1659.86,11,1.5,1659.86
Dining Room,Dining Table,Ashley Furniture,Pending,False,Bank Transfer,79066,6053,1587.03,0.0,0.0,1587.03,1,3.5,1587.03
Living Room,Ottoman,World Market,Cancelled,False,Google Pay,15952,4612,320.07,88.74,0.0,408.81,2,2.6,408.81
Living Room,Armchair,Target,Rescheduled,True,Debit Card,61807,1897,1083.02,137.99,165.09,1386.1,11,2.8,1386.1
Living Room,Sofa,World Market,Failed Delivery,True,Debit Card,11007,4349,228.26,78.5,81.87,388.63,5,2.9,388.63
Bedroom,Mattress,Target,Delivered,False,Google Pay,49507,4460,2421.52,0.0,0.0,2421.52,10,4.8,2421.52
Kitchen,Bar Cart,West Elm,Pending,False,Debit Card,27987,5186,624.3,84.29,0.0,708.5899999999999,1,3.6,708.5899999999999
Kitchen,Kitchen Island,Overstock,Failed Delivery,True,Google Pay,47938,6375,1228.53,0.0,89.26,1317.79,6,2.9,1317.79
Outdoor,Outdoor Table,IKEA,Failed Delivery,False,Debit Card,25726,1126,1555.81,83.57,0.0,1639.38,7,1.4,1639.38
Living Room,Side Table,Overstock,Failed Delivery,True,Debit Card,75193,8055,712.96,,74.04,787.0,13,2.3,787.0
Office,Desk,Wayfair,Failed Delivery,True,Debit Card,33028,3116,1253.04,0.0,33.95,1286.99,9,,1286.99
Outdoor,Umbrella,Target,Rescheduled,True,Debit Card,59834,9725,1655.97,147.53,64.21,1867.71,4,3.9,1867.71
Bedroom,Mattress,Ashley Furniture,Delivered,True,Debit Card,40161,9196,211.25,88.22,45.79,345.26,3,4.1,345.26
Dining Room,Buffet,West Elm,In Transit,False,Cash on Delivery,83233,6802,556.28,116.09,0.0,672.37,12,,672.37
Bedroom,Mattress,World Market,Rescheduled,False,Debit Card,19447,7505,1667.78,81.8,0.0,1749.58,11,1.2,1749.58
Kitchen,Kitchen Cabinet,Crate & Barrel,Rescheduled,False,Apple Pay,15544,8147,2037.09,55.33,0.0,2092.42,14,,2092.42
Bedroom,Chest of Drawers,Target,Failed Delivery,True,Google Pay,12456,8532,382.01,60.3,75.43,517.74,13,4.0,517.74
Office,Desk,World Market,Cancelled,False,Credit Card,20205,6129,536.99,119.45,0.0,656.44,8,2.6,656.44
Bedroom,Mattress,Target,Delivered,True,Google Pay,85465,8033,2700.42,73.44,142.5,2916.36,7,4.7,2916.36
Living Room,Coffee Table,World Market,Delivered,False,Apple Pay,85156,7626,1928.73,0.0,0.0,1928.73,4,2.9,1928.73
Office,Filing Cabinet,Pottery Barn,In Transit,False,PayPal,93904,7843,694.16,99.75,0.0,793.91,7,,793.91
Outdoor,Patio Set,Target,Pending,True,Google Pay,47947,2887,742.5,0.0,192.66,935.16,2,,935.16
Bedroom,Dresser,Overstock,Cancelled,False,Google Pay,63088,1341,710.44,80.27,0.0,790.71,4,5.0,790.71
Dining Room,Dining Table,World Market,Cancelled,False,Credit Card,52568,3815,1563.14,0.0,0.0,1563.14,13,4.8,1563.14
Office,Computer Table,Crate & Barrel,Failed Delivery,True,Bank Transfer,91018,8538,1484.77,136.55,86.17,1707.49,4,3.1,1707.49
Office,Bookshelf,IKEA,Delivered,False,Debit Card,57428,2443,1204.52,68.78,0.0,1273.3,4,4.4,1273.3
Kitchen,Bar Cart,HomeGoods,Cancelled,False,Google Pay,67240,2734,972.26,99.98,0.0,1072.24,6,2.7,1072.24
Dining Room,Bar Stool,World Market,Rescheduled,True,Cash on Delivery,41891,8138,1215.21,53.22,98.86,1367.29,6,4.2,1367.29
Office,Filing Cabinet,Pottery Barn,Cancelled,False,PayPal,87184,7560,369.97,54.3,0.0,424.27,4,2.3,424.27
Living Room,Coffee Table,HomeGoods,Delivered,True,Debit Card,78676,2288,439.92,66.47,,660.42,4,,660.42
Bedroom,Dresser,HomeGoods,In Transit,True,Credit Card,61873,6083,2029.77,0.0,151.85,2181.62,3,4.6,2181.62
Bedroom,Wardrobe,Pottery Barn,In Transit,True,Google Pay,54500,4630,1342.48,88.9,93.52,1524.9,5,3.8,1524.9
Kitchen,Kitchen Cabinet,West Elm,Failed Delivery,False,Credit Card,53655,3754,1592.48,118.48,0.0,1710.96,4,,1710.96
Office,Computer Table,Ashley Furniture,Delivered,False,Bank Transfer,20011,9363,1226.74,141.03,0.0,1367.77,8,1.2,1367.77
Office,Bookshelf,Urban Outfitters,In Transit,True,Bank Transfer,92998,2868,1074.45,79.74,187.37,1341.56,10,2.8,1341.56
Kitchen,Kitchen Island,Overstock,Cancelled,True,Bank Transfer,79547,9355,1165.81,73.97,188.26,1428.04,9,4.7,1428.04
Bedroom,Nightstand,Target,Failed Delivery,False,Apple Pay,35415,6724,1322.14,62.12,,1384.26,2,3.0,1384.26
Bedroom,Dresser,Overstock,Failed Delivery,True,Cash on Delivery,56019,3419,741.01,0.0,40.97,781.98,11,2.5,781.98
Bedroom,Nightstand,Crate & Barrel,Cancelled,True,Debit Card,40968,2684,257.66,43.8,167.03,468.49,8,1.3,468.49
Outdoor,Lounge Chair,Wayfair,Pending,True,Google Pay,29194,5193,381.42,86.53,91.92,559.87,10,,559.87
Outdoor,Lounge Chair,Urban Outfitters,Rescheduled,True,Debit Card,35856,3842,427.95,75.35,115.35,618.65,6,3.9,618.65
Office,Office Chair,IKEA,Pending,True,Cash on Delivery,88957,3504,1267.83,114.1,253.55,1635.48,8,,1635.48
Office,Desk,Urban Outfitters,Pending,True,Debit Card,95918,2234,1398.93,73.85,35.54,1508.32,1,1.8,1508.32
Living Room,Side Table,Target,Delivered,False,Google Pay,33218,9095,586.13,0.0,0.0,586.13,9,,586.13
Outdoor,Garden Chair,Target,In Transit,False,Credit Card,70811,8354,1180.71,89.51,0.0,1270.22,2,1.4,1270.22
Office,Bookshelf,Ashley Furniture,In Transit,True,Apple Pay,99277,6295,97.01,40.96,41.45,179.42,5,2.5,179.42
Dining Room,China Cabinet,HomeGoods,Cancelled,True,Cash on Delivery,92210,6179,1049.19,121.25,195.9,1366.34,10,3.5,1366.34
Outdoor,Garden Chair,IKEA,Rescheduled,False,Google Pay,29786,8205,697.88,138.4,0.0,836.28,14,1.3,836.28
Office,Filing Cabinet,Overstock,Failed Delivery,True,Cash on Delivery,18950,8682,805.66,100.34,51.06,957.06,13,2.2,957.06
Bedroom,Wardrobe,Urban Outfitters,Pending,False,Debit Card,67961,5961,376.26,35.32,0.0,411.58,5,2.5,411.58
Outdoor,Umbrella,HomeGoods,Cancelled,True,Cash on Delivery,46002,1920,1781.11,137.73,131.75,2050.59,13,3.1,2050.59
Dining Room,Dining Table,Overstock,Cancelled,True,Debit Card,56129,9312,535.12,84.27,47.67,667.06,11,4.2,667.06
Kitchen,Pantry Cabinet,West Elm,In Transit,True,Debit Card,19724,6085,1447.24,0.0,46.75,1493.99,2,1.2,1493.99
Living Room,Coffee Table,CB2,Failed Delivery,True,Debit Card,70521,8404,1563.05,143.18,,1741.89,8,3.9,1741.89
Kitchen,Bar Cart,Target,Failed Delivery,True,Apple Pay,14929,1932,966.82,146.77,186.24,1299.83,8,,1299.83
Bedroom,Nightstand,Wayfair,Rescheduled,True,Google Pay,58331,5703,1407.92,123.49,152.97,1684.38,7,1.3,1684.38
Bedroom,Wardrobe,World Market,Failed Delivery,False,Credit Card,20057,2479,2220.95,0.0,0.0,2220.95,5,2.5,2220.95
Dining Room,Dining Chair,HomeGoods,Failed Delivery,True,Apple Pay,90610,9307,1458.24,0.0,25.32,1483.56,9,2.5,1483.56
Outdoor,Outdoor Table,CB2,Failed Delivery,True,PayPal,60394,8581,783.66,148.75,282.75,1215.16,2,3.3,1215.16
Outdoor,Outdoor Table,Target,Cancelled,True,Bank Transfer,86064,1672,990.85,118.85,288.98,1398.68,12,2.9,1398.68
Outdoor,Patio Set,CB2,Rescheduled,False,Google Pay,68947,4084,1300.83,76.13,0.0,1376.96,11,,1376.96
Outdoor,Garden Chair,Ashley Furniture,Rescheduled,False,Debit Card,52143,8792,170.36,82.82,0.0,253.18,7,4.9,253.18
Office,Desk,HomeGoods,Rescheduled,False,PayPal,75715,3471,1258.24,0.0,0.0,1258.24,9,3.6,1258.24
Outdoor,Lounge Chair,HomeGoods,Cancelled,True,PayPal,18109,8381,1391.56,136.94,181.42,1709.92,5,4.7,1709.92
Living Room,Coffee Table,West Elm,Delivered,True,Debit Card,23566,6626,2077.7,0.0,228.74,2306.44,11,2.7,2306.44
Outdoor,Garden Chair,West Elm,In Transit,True,PayPal,21053,9266,476.73,38.65,235.06,750.44,4,1.2,750.44
Office,Filing Cabinet,,Delivered,True,Credit Card,94689,3827,970.11,136.84,32.33,1139.28,7,,1139.28
Kitchen,Bar Cart,IKEA,Pending,True,Debit Card,15130,5059,1351.37,60.08,175.18,1586.63,1,4.2,1586.63
Kitchen,Kitchen Island,HomeGoods,Delivered,False,PayPal,67377,8199,1126.46,146.21,0.0,1272.67,8,2.3,1272.67
Outdoor,Outdoor Table,Target,Pending,False,Credit Card,78690,9564,1799.08,144.1,0.0,1943.18,7,4.9,1943.18
Office,Filing Cabinet,World Market,Cancelled,True,Bank Transfer,89928,3600,1109.81,63.89,195.11,1368.81,13,2.5,1368.81
Office,Computer Table,Overstock,Delivered,False,Bank Transfer,57696,7108,666.64,0.0,0.0,666.64,1,4.5,666.64
Office,Desk,Ashley Furniture,Cancelled,True,Apple Pay,47079,7347,941.6,111.26,,1195.65,8,4.4,1195.65
Dining Room,China Cabinet,Crate & Barrel,Failed Delivery,True,Debit Card,63578,6543,470.65,35.74,74.9,581.29,2,3.7,581.29
Office,Office Chair,Target,Failed Delivery,True,Cash on Delivery,98984,1857,764.68,74.34,27.64,866.66,12,,866.66
Dining Room,Dining Chair,Overstock,Delivered,True,Cash on Delivery,92691,6482,1466.43,145.15,96.14,1707.72,11,1.4,1707.72
Bedroom,Wardrobe,Urban Outfitters,Cancelled,False,Cash on Delivery,18639,6401,2334.06,114.4,0.0,2448.46,12,3.9,2448.46
Kitchen,Pantry Cabinet,CB2,Cancelled,True,Credit Card,22387,7333,2078.58,0.0,108.77,2187.35,2,3.4,2187.35
Kitchen,Kitchen Cabinet,HomeGoods,Delivered,True,Cash on Delivery,47243,5128,580.32,88.02,106.19,774.53,9,2.6,774.53
Dining Room,Dining Chair,West Elm,Delivered,False,Cash on Delivery,96057,3463,1087.53,72.21,0.0,1159.74,1,2.8,1159.74
Bedroom,Nightstand,Overstock,Pending,False,Google Pay,53694,2335,2087.95,0.0,0.0,2087.95,3,4.4,2087.95
Dining Room,Bar Stool,Overstock,Failed Delivery,False,Credit Card,86380,3317,1054.52,77.35,0.0,1131.87,11,3.0,1131.87
Dining Room,Dining Chair,HomeGoods,Delivered,True,Cash on Delivery,55851,6082,1672.98,0.0,48.08,1721.06,13,3.0,1721.06
Outdoor,Garden Chair,Crate & Barrel,Cancelled,False,PayPal,95990,7421,1785.25,83.74,0.0,1868.99,6,2.6,1868.99
Dining Room,Dining Chair,IKEA,Cancelled,False,PayPal,26901,2388,1432.11,59.73,0.0,1491.84,13,4.5,1491.84
Office,Desk,Target,Cancelled,True,Cash on Delivery,50577,7171,899.56,98.24,60.91,1058.71,12,3.6,1058.71
Kitchen,Kitchen Island,Ashley Furniture,Delivered,False,Apple Pay,94343,6381,1792.3,64.76,0.0,1857.06,11,4.7,1857.06
Bedroom,Bed Frame,Overstock,Failed Delivery,False,Debit Card,26750,9624,484.44,63.66,0.0,548.1,10,1.6,548.1
Living Room,Sofa,Pottery Barn,Cancelled,True,Apple Pay,22249,7937,753.97,118.8,266.38,1139.15,13,1.4,1139.15
Dining Room,Buffet,World Market,Rescheduled,True,Google Pay,76648,6928,797.91,0.0,37.23,835.14,11,1.9,835.14
Office,Bookshelf,West Elm,Pending,True,PayPal,12389,6940,1065.09,0.0,222.63,1287.72,11,2.2,1287.72
Living Room,Side Table,,Rescheduled,True,Cash on Delivery,50483,3953,2290.43,68.49,233.41,2592.329999999999,9,3.1,2592.329999999999
Kitchen,Kitchen Island,Target,Pending,True,Credit Card,38074,6598,1957.72,0.0,93.1,2050.82,12,3.2,2050.82
Bedroom,Wardrobe,Ashley Furniture,Rescheduled,False,PayPal,73736,4145,737.76,0.0,0.0,737.76,14,1.3,737.76
Dining Room,China Cabinet,Crate & Barrel,Failed Delivery,True,Debit Card,39693,3253,426.05,98.28,65.03,589.36,9,2.2,589.36
Kitchen,Pantry Cabinet,Ashley Furniture,Cancelled,False,Cash on Delivery,30308,2264,1829.22,148.6,0.0,1977.82,10,1.8,1977.82
Living Room,Coffee Table,Overstock,Rescheduled,True,Apple Pay,48770,2657,284.49,35.63,80.11,400.23,4,2.1,400.23
Living Room,Ottoman,Wayfair,Cancelled,False,Apple Pay,76543,9843,786.42,140.37,0.0,926.79,8,,926.79
Outdoor,Garden Chair,Target,Rescheduled,False,Bank Transfer,79013,1618,1034.24,0.0,0.0,1034.24,11,1.8,1034.24
Outdoor,Umbrella,,In Transit,False,Credit Card,96760,6517,1148.16,65.35,0.0,1213.51,7,,1213.51
Dining Room,Dining Table,Target,Delivered,False,Debit Card,91006,3147,1109.79,90.68,0.0,1200.47,11,,1200.47
Bedroom,Dresser,Overstock,Delivered,True,Google Pay,88282,7172,178.11,53.29,292.77,524.17,13,1.7,524.17
Office,Office Chair,IKEA,In Transit,False,PayPal,30218,3658,831.12,136.54,0.0,967.66,10,,967.66
Office,Desk,Urban Outfitters,Rescheduled,False,Bank Transfer,33703,3712,570.15,146.8,0.0,716.95,8,2.0,716.95
Bedroom,Chest of Drawers,Pottery Barn,In Transit,True,Apple Pay,67366,1715,510.15,123.54,170.75,804.4399999999999,4,2.7,804.4399999999999
Dining Room,Buffet,CB2,Delivered,False,Bank Transfer,63852,6968,1054.24,0.0,0.0,1054.24,9,4.5,1054.24
Living Room,TV Stand,Overstock,Delivered,True,Google Pay,98652,4891,1134.98,59.01,43.25,1237.24,2,1.2,1237.24
Office,Office Chair,Overstock,Pending,True,Apple Pay,68222,5668,1446.28,100.87,224.67,1771.82,11,4.6,1771.82
Living Room,Ottoman,Overstock,Cancelled,False,Cash on Delivery,68841,4833,637.42,50.73,0.0,688.15,12,2.4,688.15
Kitchen,Kitchen Island,Target,Pending,True,Apple Pay,79993,4918,1636.22,117.45,53.76,1807.43,14,,1807.43
Office,Filing Cabinet,Ashley Furniture,Delivered,False,PayPal,50562,8684,322.09,97.73,0.0,419.82,11,3.2,419.82
Office,Bookshelf,Urban Outfitters,Rescheduled,False,Cash on Delivery,35430,7026,455.95,25.17,0.0,481.12,4,4.7,481.12
Living Room,Armchair,Target,Cancelled,True,Debit Card,98907,8218,2252.74,55.75,199.28,2507.77,6,,2507.77
Office,Bookshelf,IKEA,In Transit,True,Cash on Delivery,70513,5616,92.59,57.31,38.23,188.13,3,4.7,188.13
Outdoor,Outdoor Table,Pottery Barn,Cancelled,False,Cash on Delivery,60052,9239,523.06,,0.0,602.99,3,2.1,602.99
Office,Desk,IKEA,In Transit,True,Apple Pay,79135,7859,278.62,81.03,188.36,548.01,12,1.8,548.01
Office,Bookshelf,Pottery Barn,Rescheduled,True,Apple Pay,31241,4271,1359.42,0.0,293.95,1653.37,5,,1653.37
Outdoor,Garden Chair,Ashley Furniture,Pending,False,Debit Card,89254,3267,686.06,138.18,0.0,824.24,3,,824.24
Bedroom,Dresser,HomeGoods,Failed Delivery,False,PayPal,42768,1854,1575.0,73.65,0.0,1648.65,7,3.9,1648.65
Dining Room,Buffet,Wayfair,Cancelled,True,Debit Card,94040,8873,256.97,57.17,62.47,376.61,13,,376.61
Outdoor,Lounge Chair,CB2,Pending,True,Debit Card,58655,2680,477.38,,59.43,614.79,14,3.5,614.79
Office,Office Chair,IKEA,Failed Delivery,True,Apple Pay,77621,3042,468.88,39.41,152.65,660.9399999999999,4,,660.9399999999999
Kitchen,Kitchen Cabinet,HomeGoods,Cancelled,False,Credit Card,47363,2374,1840.35,,0.0,1912.53,8,,1912.53
Dining Room,Dining Table,IKEA,In Transit,False,Credit Card,31012,5469,611.57,0.0,0.0,611.57,12,2.3,611.57
Living Room,Sofa,West Elm,Delivered,False,Apple Pay,68893,9410,1718.99,78.53,0.0,1797.52,10,,1797.52
Dining Room,Bar Stool,World Market,Rescheduled,True,Google Pay,29313,8167,678.28,0.0,66.56,744.8399999999999,12,4.0,744.8399999999999
Dining Room,Dining Chair,Overstock,Rescheduled,False,Credit Card,22021,4637,1335.47,0.0,0.0,1335.47,2,1.5,1335.47
Living Room,Ottoman,Wayfair,Cancelled,True,Apple Pay,69130,6727,2427.16,131.74,288.83,2847.73,2,3.5,2847.73
Bedroom,Wardrobe,Crate & Barrel,Delivered,True,PayPal,13495,7797,2204.19,0.0,232.57,2436.76,5,4.0,2436.76
Office,Office Chair,IKEA,In Transit,False,Google Pay,16980,7495,1373.41,0.0,0.0,1373.41,9,3.0,1373.41
Dining Room,Dining Chair,West Elm,Failed Delivery,True,Cash on Delivery,75799,7126,650.35,56.08,224.25,930.68,9,4.9,930.68
Kitchen,Pantry Cabinet,Crate & Barrel,Failed Delivery,True,Google Pay,40903,7326,1537.5,110.72,50.18,1698.4,10,3.8,1698.4
Outdoor,Umbrella,CB2,Pending,False,Google Pay,20696,7142,577.08,79.64,0.0,656.72,9,,656.72
Bedroom,Dresser,Urban Outfitters,In Transit,False,Cash on Delivery,39430,1461,261.41,36.11,0.0,297.52,3,4.2,297.52
Bedroom,Wardrobe,,Rescheduled,False,PayPal,51770,2623,481.13,73.65,0.0,554.78,6,,554.78
Outdoor,Garden Chair,Wayfair,Pending,True,Google Pay,95191,6493,823.77,82.46,,951.83,4,2.1,951.83
Outdoor,Umbrella,World Market,Rescheduled,False,Debit Card,29142,3254,325.63,80.93,0.0,406.56,11,3.5,406.56
Office,Desk,HomeGoods,Delivered,False,Debit Card,15020,5700,540.45,0.0,0.0,540.45,3,3.9,540.45
Office,Office Chair,Wayfair,In Transit,True,Debit Card,71925,3273,784.26,131.56,78.48,994.3,12,2.1,994.3
Office,Computer Table,HomeGoods,Pending,False,Bank Transfer,71487,8349,346.74,35.76,0.0,382.5,4,3.6,382.5
Kitchen,Bar Cart,IKEA,Cancelled,False,Credit Card,90654,1086,1898.88,110.33,0.0,2009.21,7,,2009.21
Bedroom,Mattress,Overstock,Pending,True,Debit Card,20384,1311,2344.84,0.0,48.94,2393.78,2,4.3,2393.78
Bedroom,Nightstand,Crate & Barrel,Cancelled,False,PayPal,43544,4533,2315.06,131.55,0.0,2446.61,6,2.0,2446.61
Outdoor,Umbrella,CB2,Pending,True,Debit Card,29597,9991,353.07,86.87,110.26,550.2,14,1.0,550.2
